par_id	art_id	keyword	country_code	text	label	class	text_len	text_len_binned
2857	@@24488655	in-need	sg	her majesti queen commonwealth point percentage low recognis cal dr madhusudhan role mannequin volunteer in provid care medical officer need give selflessli inspir other promot volunteer i commend madhusudhan dr improv commit life le fortun societi exampl much reflect commonwealth principl valu vicki said treadel uk high commission malaysia hand dr madhu award h dr madhusudhan stori	1	1	553	(500, 600]
2871	@@4831420	in-need	ca	ndp extraneous social critic occasion dewar paul govern break accus intern commun tradit well canada accept need protect matter background	1	1	218	(200, 300]
2872	@@18801921	homeless	ca	ms archibald way everyon heart believ everi strongli valu deference person famili said work note homeless person shelter prior movement she oversea understand would callou cruelti caus death	1	1	303	(300, 400]
2874	@@22405789	hopeless	gh	The projection seek rescu enslav abus rehabilit char educ child provid social support protect tlf seek restor hope hopeless yield home afflict homeless comfort support destitut needi child mission	1	1	323	(300, 400]
2875	@@2040030	in-need	us	in tonight what you would do two episod actor portray entrepreneur littl hot stand chocolate dearborn market holmdel n their j star say sign proce conk child pauperization go instead pocket littl swindler if want real help child need train look leaning suggest chariti	1	1	389	(300, 400]
2879	@@14108898	vulnerable	ng	you countri comfort watch starvat wast vulner innoc citizen countri peopl you allow fled butcheri instant terrorist hightail it weapon thirst die hunger dozen you collect countri weak poor unconstraint merci drink food down denial	1	1	372	(300, 400]
2880	@@9114605	hopeless	gh	the revel implication plantain enigmat hopeless ghana confirm drunken arriv eye feckless obstreper bunch person con creative need cosmet appli make curs appear bless like	1	1	277	(200, 300]
2881	@@924776	immigrant	sg	agreement singaporean find expect newfangled immigr singapor give cultur sense immigr get well along neighbour colleagu find well employment gain	1	1	249	(200, 300]
2882	@@4436949	in-need	za	aspect thi constitut requir royal sever court backside occas polici govern in adopt semin earli govern case rsa v other grootboom other court held govern hous polici breach oblig impos upon govern section constitut fail provid form relief desper need access hous decree amend govern program provid relief peopl access land roof head live intoler condit crisi situat	1	1	679	(600, 700]
2896	@@21931532	women	in	gayathri conformity vasudevan cofound ceo labournet amp theme year ge summit curtain launchpad raiser muchawait adult female entrepreneur harbour global inclus aspir growth econom	1	1	250	(200, 300]
2901	@@17484886	immigrant	za	our judici system work free press best wonder world constitut press complimentary we huge must grate benefit the black want farmland without compens let give farmer flock citi create new with life resili i sure difficult establish new happi product life money they back cloth mani start american immigr face through gut sheer determin power rose look america today	1	1	682	(600, 700]
2906	@@17450140	migrant	sg	have left united mexican yearold states fret return home violent michoacan state with take trump stanc ruffianly immigr undocu rule common path mani deporte backwards state unit	1	1	245	(200, 300]
2912	@@2125985	migrant	sg	the pope day start nearbi citi pretor centr itali seen textil industri surg chines immigr work sweatshop condit mani	1	1	181	(100, 200]
2913	@@13566102	homeless	au	it peopl amaz quit overwhelm ms said bignal said rang recipi elderli famili homeless red struggl ink job famili death	1	1	214	(200, 300]
2918	@@25173194	migrant	pk	famous san progress francisco among america ecofriendli public polici declar sanctuari immigr consid presid persecut donald trump administr	1	1	209	(200, 300]
2919	@@1871154	in-need	tz	they could fend for manufacture school wellness facil social use amen neighbour would that excel way complement govern uplift effort welfar peopl live poverti line descent need of badli aim assist mean ad biography	1	1	368	(300, 400]
2921	@@17477891	vulnerable	sg	Case hi fear demonstr precari be today mexican immigr leave donald sever trump polici deport the loom scourge million undocu arrest immigr off send expect back mexico give rise genial health challeng vulner popul	1	1	335	(300, 400]
2929	@@14098244	disabled	gb	littl a fund scrap overt world playfulness disabl child mabel pritchard school oxford	1	1	106	(100, 200]
2934	@@4606742	in-need	jm	combin the molest adult male neglect deem parent need protect fear maximum end secur facil remain sentenc of state care matter folio adulthood mani juvenil govern care depress road often institutionalise suicid	1	1	329	(300, 400]
2944	@@15350572	migrant	gb	can immigr home grownup gordontough	1	1	49	(0, 100]
2950	@@19803747	in-need	jm	st delor physic challeng andrew need bed refriger	1	1	85	(0, 100]
2953	@@22258123	poor-families	us	Worst the thing dealt u said simply least get bless closur way that i cerebrate wo short famili nt	1	1	176	(100, 200]
2956	@@8731077	in-need	ke	over cinque past year donat compani approxim fresh pound produc weekli program outreach via larger vacation event veteran of course study impact ten thousand new yorker require through seal new easter bloom york fresh deliv fresh fruit veget workweek small bronx fry develop center provid healthi nutrient child lunch child also subscribe home famili	1	1	502	(500, 600]
2959	@@2276518	hopeless	us	you type know she excel field coach underprivileg kid draw k adopt fundrais rescu hopeless hot pet dog afraid gloating	1	1	206	(200, 300]
2960	@@24735459	women	gh	go he urg see woman topographic refrain point	1	1	95	(0, 100]
2964	@@14715336	vulnerable	ng	that nigeria prison house system utterli broken common dysfunct knowledg prison inmat categori vari utterli live subhuman condit damag inflict psych the admit cadre overcrowd unhygien the food insuffici neglig nutrit valu inmat thu vulner assort easili communic diseas red crime kind rife among inmat prison offici run illegitimate racket make pecuniari gain sheer anarchi system expens inmat helpless it rel thu surpris recent time sever write up revolt jail break differ prison part countri	1	1	797	(700, 800]
2966	@@3274631	in-need	gb	it absolut critic trillion dollar bill succor commit effort nepal need hive accomplish power off misus though yet corrupt sour risk never reason away peopl call for disast hit countri	1	1	302	(300, 400]
2967	@@15347715	homeless	bd	realis shakil union came parishad poll the santhal homeless unrecorded open claim sky ballot elect	1	1	185	(100, 200]
2976	@@21968039	homeless	hk	Besides kwok urg said govern follow problem homeless allium peopl tricoccum manpow support ad next address step caus root lack hous	1	1	219	(200, 300]
2984	@@14457280	poor-families	bd	she said bangladesh sinc export chief usa apparel industri employ million worker percentage pitiful girl famili their empow earn their contribut provid well solid nutrit food allow go sibl school give voic esteem home their also empower help reduc poverti controller growth popul literaci increas	1	1	427	(400, 500]
2992	@@1621743	immigrant	lk	in rule landmark suprem britain courtyard deliv absolut british verdict spark new fear new group immigr easi ride life uk the highest court law rule britain homo asylum seeker deport existent fright countri persecut return tax verdict and contain observ unlik match anywher modern britain with typic lord candour rodger one suprem court judg borrow typic british life give exampl motor inn intent provid protect intimate differ persuas	1	1	672	(600, 700]
2994	@@7557067	refugee	gb	europ absolut duti protect recourse call ad bold decis resilient resort europ turkey resettl urgenc matter	1	1	190	(100, 200]
2996	@@23945440	poor-families	ke	local leader led area member counti assembl mca cantona visit mwadena involve condemn famili sad act say human hear cold activity done inadequate famili	1	1	199	(100, 200]
2997	@@2251241	disabled	ie	daili discrimin disabl face liveliness atomic everyday number i hope 1 rosa park disabl commun h daili have news email	1	1	143	(100, 200]
2999	@@16167341	refugee	ca	state beaver generos boundless came hatter fire albertan hit fort mcmurray or mani junction help hatter togeth syrian recourse find safe expire the countri pits	1	1	231	(200, 300]
3003	@@16261789	poor-families	za	to feeling the south africa particularli matricul come famili pitiful trust national educ domicile languag underresourc attend school mani battl grade pa aspers cast result see devalu qualif discount bank marketplac	1	1	364	(300, 400]
3013	@@1021639	migrant	us	throughout th th centuri land livelihood din taken law away enclosur act scottish irish shoring immigr glut american	1	1	183	(100, 200]
3021	@@24211798	migrant	gh	Group washington polit a action billionair group back chum david charl koch launch sevenfigur advertizing revamp steal provid button perman solut undocu benefit immigr defer action childhood arriv daca programme	1	1	304	(300, 400]
3025	@@7658202	in-need	us	spiritu from firm perspect believ meter god reli give thank back call other need	1	1	138	(100, 200]
3027	@@24222735	homeless	nz	mobil exploit hand truck shop homeless alike problem worker poverti need resilient paid wage benefit need liveabl rais level ensur famili enough pay money basic littl fulli particip societi	1	1	297	(200, 300]
3030	@@8874870	homeless	lk	you nt need argu former secur presid see today happen suffer peopl homeless flood destroy belong need help peopl hr bloodi jester minist	1	1	265	(200, 300]
3037	@@20321273	homeless	nz	mean on solar day headtohead first shove debat nation hous citi homeless mission helper but dull bloodi address sleep rough unrivaled last matter nation behind everyth elevation	1	1	244	(200, 300]
